id,Datum,Warengruppe,Umsatz,_merge,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Niederschlag,KielerWoche
1601192,2016-01-19,2,207.412383271762,left_only,7.0,-2.5,10.0,73.0,0.5,
1601193,2016-01-19,3,89.795126229029,left_only,7.0,-2.5,10.0,73.0,0.5,
1601194,2016-01-19,4,52.6766328715509,left_only,7.0,-2.5,10.0,73.0,0.5,
1601195,2016-01-19,5,193.826948933223,left_only,7.0,-2.5,10.0,73.0,0.5,
1601201,2016-01-20,1,79.1353473096275,left_only,7.0,-1.625,8.0,28.0,0.0,
1601202,2016-01-20,2,233.00854277551,left_only,7.0,-1.625,8.0,28.0,0.0,
1601203,2016-01-20,3,107.303400705441,left_only,7.0,-1.625,8.0,28.0,0.0,
1601204,2016-01-20,4,48.1736557040667,left_only,7.0,-1.625,8.0,28.0,0.0,
1601205,2016-01-20,5,200.826111442389,left_only,7.0,-1.625,8.0,28.0,0.0,
1601211,2016-01-21,1,108.595935694673,left_only,4.0,-4.875,5.0,20.0,0.0,
1601212,2016-01-21,2,222.627075082388,left_only,4.0,-4.875,5.0,20.0,0.0,
1601213,2016-01-21,3,101.506722935716,left_only,4.0,-4.875,5.0,20.0,0.0,
1601214,2016-01-21,4,58.5475256416195,left_only,4.0,-4.875,5.0,20.0,0.0,
1601215,2016-01-21,5,250.15344491956,left_only,4.0,-4.875,5.0,20.0,0.0,
1601221,2016-01-22,1,96.3055837260512,left_only,1.0,-3.0,7.0,10.0,3.1,
1601222,2016-01-22,2,246.118891098791,left_only,1.0,-3.0,7.0,10.0,3.1,
1601223,2016-01-22,3,65.7203857155031,left_only,1.0,-3.0,7.0,10.0,3.1,
1601224,2016-01-22,4,74.60100772742,left_only,1.0,-3.0,7.0,10.0,3.1,
1601225,2016-01-22,5,248.098227157249,left_only,1.0,-3.0,7.0,10.0,3.1,
1601231,2016-01-23,1,96.7489428154796,left_only,6.0,3.125,6.0,49.0,0.0,
1601232,2016-01-23,2,273.076862089786,left_only,6.0,3.125,6.0,49.0,0.0,
1601233,2016-01-23,3,97.7792786852686,left_only,6.0,3.125,6.0,49.0,0.0,
1601234,2016-01-23,4,58.569762463738,left_only,6.0,3.125,6.0,49.0,0.0,
1601235,2016-01-23,5,229.906772887653,left_only,6.0,3.125,6.0,49.0,0.0,
1601241,2016-01-24,1,41.653137191445,left_only,7.0,5.125,7.0,10.0,2.0,
1601242,2016-01-24,2,387.324227337581,left_only,7.0,5.125,7.0,10.0,2.0,
1601243,2016-01-24,3,151.068199970058,left_only,7.0,5.125,7.0,10.0,2.0,
1601244,2016-01-24,4,149.789734439813,left_only,7.0,5.125,7.0,10.0,2.0,
1601245,2016-01-24,5,265.946910450504,left_only,7.0,5.125,7.0,10.0,2.0,
1601251,2016-01-25,1,101.660734532574,left_only,8.0,9.0,9.0,45.0,0.0,
1601252,2016-01-25,2,248.99728128206,left_only,8.0,9.0,9.0,45.0,0.0,
1601253,2016-01-25,3,80.5316812843894,left_only,8.0,9.0,9.0,45.0,0.0,
1601254,2016-01-25,4,79.3947024923584,left_only,8.0,9.0,9.0,45.0,0.0,
1601255,2016-01-25,5,205.155030201946,left_only,8.0,9.0,9.0,45.0,0.0,
1601261,2016-01-26,1,93.194311458274,left_only,7.0,7.875,9.0,,5.0,
1601262,2016-01-26,2,221.127801890975,left_only,7.0,7.875,9.0,,5.0,
1601263,2016-01-26,3,56.1255091629798,left_only,7.0,7.875,9.0,,5.0,
1601264,2016-01-26,4,71.8353777343297,left_only,7.0,7.875,9.0,,5.0,
1601265,2016-01-26,5,232.766301830989,left_only,7.0,7.875,9.0,,5.0,
1601271,2016-01-27,1,86.5509289158139,left_only,7.0,10.375,15.0,61.0,6.6,
1601272,2016-01-27,2,226.325022919998,left_only,7.0,10.375,15.0,61.0,6.6,
1601273,2016-01-27,3,104.49661880823,left_only,7.0,10.375,15.0,61.0,6.6,
1601274,2016-01-27,4,71.8386915353738,left_only,7.0,10.375,15.0,61.0,6.6,
1601275,2016-01-27,5,219.991170296682,left_only,7.0,10.375,15.0,61.0,6.6,
1601281,2016-01-28,1,124.556569599892,left_only,5.0,6.75,16.0,21.0,0.2,
1601282,2016-01-28,2,236.14096812416,left_only,5.0,6.75,16.0,21.0,0.2,
1601283,2016-01-28,3,69.5372348970724,left_only,5.0,6.75,16.0,21.0,0.2,
1601284,2016-01-28,4,37.4060506108956,left_only,5.0,6.75,16.0,21.0,0.2,
1601285,2016-01-28,5,244.408812315202,left_only,5.0,6.75,16.0,21.0,0.2,
1601291,2016-01-29,1,91.0082856635981,left_only,7.0,8.125,17.0,61.0,13.5,
1601292,2016-01-29,2,267.454875544475,left_only,7.0,8.125,17.0,61.0,13.5,
1601293,2016-01-29,3,77.2674236690111,left_only,7.0,8.125,17.0,61.0,13.5,
1601294,2016-01-29,4,74.5834935282299,left_only,7.0,8.125,17.0,61.0,13.5,
1601295,2016-01-29,5,195.574412527158,left_only,7.0,8.125,17.0,61.0,13.5,
1601301,2016-01-30,1,90.1685996751073,left_only,7.0,6.625,17.0,65.0,13.9,
1601302,2016-01-30,2,329.964997391404,left_only,7.0,6.625,17.0,65.0,13.9,
1601303,2016-01-30,3,101.154895981059,left_only,7.0,6.625,17.0,65.0,13.9,
1601304,2016-01-30,4,58.1344429883485,left_only,7.0,6.625,17.0,65.0,13.9,
1601305,2016-01-30,5,239.078662887727,left_only,7.0,6.625,17.0,65.0,13.9,
1601311,2016-01-31,1,52.0502097378234,left_only,6.0,4.125,13.0,61.0,14.9,
1601312,2016-01-31,2,382.123533692755,left_only,6.0,4.125,13.0,61.0,14.9,
1601313,2016-01-31,3,116.036789722019,left_only,6.0,4.125,13.0,61.0,14.9,
1601314,2016-01-31,4,132.950380868849,left_only,6.0,4.125,13.0,61.0,14.9,
1601315,2016-01-31,5,266.119925137902,left_only,6.0,4.125,13.0,61.0,14.9,
1602011,2016-02-01,1,100.874631975329,left_only,7.0,7.875,21.0,61.0,4.4,
1602012,2016-02-01,2,320.500473747742,left_only,7.0,7.875,21.0,61.0,4.4,
1602013,2016-02-01,3,79.6701465240555,left_only,7.0,7.875,21.0,61.0,4.4,
1602014,2016-02-01,4,93.6709633665612,left_only,7.0,7.875,21.0,61.0,4.4,
1602015,2016-02-01,5,241.753423222328,left_only,7.0,7.875,21.0,61.0,4.4,
1602021,2016-02-02,1,101.820989696245,left_only,6.0,7.5,20.0,61.0,3.8,
1602022,2016-02-02,2,334.195166966653,left_only,6.0,7.5,20.0,61.0,3.8,
1602023,2016-02-02,3,77.7235209476192,left_only,6.0,7.5,20.0,61.0,3.8,
1602024,2016-02-02,4,173.19490154443,left_only,6.0,7.5,20.0,61.0,3.8,
1602025,2016-02-02,5,248.516273860935,left_only,6.0,7.5,20.0,61.0,3.8,
1602031,2016-02-03,1,114.464238664044,left_only,6.0,4.75,15.0,61.0,2.8,
1602032,2016-02-03,2,295.824206669011,left_only,6.0,4.75,15.0,61.0,2.8,
1602033,2016-02-03,3,77.0896272256222,left_only,6.0,4.75,15.0,61.0,2.8,
1602034,2016-02-03,4,138.868927432964,left_only,6.0,4.75,15.0,61.0,2.8,
1602035,2016-02-03,5,325.507863771923,left_only,6.0,4.75,15.0,61.0,2.8,
1602041,2016-02-04,1,128.594824919993,left_only,5.0,4.25,12.0,22.0,1.1,
1602042,2016-02-04,2,341.286700292853,left_only,5.0,4.25,12.0,22.0,1.1,
1602043,2016-02-04,3,89.2085750628842,left_only,5.0,4.25,12.0,22.0,1.1,
1602044,2016-02-04,4,212.954763467956,left_only,5.0,4.25,12.0,22.0,1.1,
1602045,2016-02-04,5,328.07660342003,left_only,5.0,4.25,12.0,22.0,1.1,
1602051,2016-02-05,1,124.433139717936,left_only,7.0,4.5,10.0,61.0,2.0,
1602052,2016-02-05,2,287.795395648607,left_only,7.0,4.5,10.0,61.0,2.0,
1602053,2016-02-05,3,80.809542590926,left_only,7.0,4.5,10.0,61.0,2.0,
1602054,2016-02-05,4,169.87129717056,left_only,7.0,4.5,10.0,61.0,2.0,
1602055,2016-02-05,5,264.123167995632,left_only,7.0,4.5,10.0,61.0,2.0,
1602061,2016-02-06,1,121.619679418936,left_only,7.0,9.375,11.0,21.0,0.0,
1602062,2016-02-06,2,474.051333102261,left_only,7.0,9.375,11.0,21.0,0.0,
1602063,2016-02-06,3,106.75536822121,left_only,7.0,9.375,11.0,21.0,0.0,
1602064,2016-02-06,4,192.27769908181,left_only,7.0,9.375,11.0,21.0,0.0,
1602065,2016-02-06,5,288.583322605663,left_only,7.0,9.375,11.0,21.0,0.0,
1602071,2016-02-07,1,85.2218274039122,left_only,6.0,9.75,12.0,21.0,0.8,
1602072,2016-02-07,2,579.707767204789,left_only,6.0,9.75,12.0,21.0,0.8,
1602073,2016-02-07,3,140.818372036017,left_only,6.0,9.75,12.0,21.0,0.8,
1602074,2016-02-07,4,170.642257444849,left_only,6.0,9.75,12.0,21.0,0.8,
1602075,2016-02-07,5,352.95522789217,left_only,6.0,9.75,12.0,21.0,0.8,
1602081,2016-02-08,1,88.3772693920283,left_only,7.0,8.5,16.0,63.0,19.1,
1602082,2016-02-08,2,244.238888656956,left_only,7.0,8.5,16.0,63.0,19.1,
1602083,2016-02-08,3,102.447839075974,left_only,7.0,8.5,16.0,63.0,19.1,
1602084,2016-02-08,4,96.833635728181,left_only,7.0,8.5,16.0,63.0,19.1,
1602085,2016-02-08,5,255.243360918052,left_only,7.0,8.5,16.0,63.0,19.1,
1602091,2016-02-09,1,89.5365624321665,left_only,5.0,6.75,15.0,61.0,19.5,
1602092,2016-02-09,2,291.262085727926,left_only,5.0,6.75,15.0,61.0,19.5,
1602093,2016-02-09,3,87.6022418913691,left_only,5.0,6.75,15.0,61.0,19.5,
1602094,2016-02-09,4,153.905138423558,left_only,5.0,6.75,15.0,61.0,19.5,
1602095,2016-02-09,5,297.961151843249,left_only,5.0,6.75,15.0,61.0,19.5,
1602101,2016-02-10,1,64.7482479156876,left_only,7.0,3.75,9.0,61.0,0.6,
1602102,2016-02-10,2,257.330664582919,left_only,7.0,3.75,9.0,61.0,0.6,
1602103,2016-02-10,3,80.2737824771539,left_only,7.0,3.75,9.0,61.0,0.6,
1602104,2016-02-10,4,112.819376255663,left_only,7.0,3.75,9.0,61.0,0.6,
1602105,2016-02-10,5,264.725463895975,left_only,7.0,3.75,9.0,61.0,0.6,
1602111,2016-02-11,1,90.7630000858516,left_only,7.0,5.25,7.0,61.0,3.8,
1602112,2016-02-11,2,297.503299343127,left_only,7.0,5.25,7.0,61.0,3.8,
1602113,2016-02-11,3,91.3535120777711,left_only,7.0,5.25,7.0,61.0,3.8,
1602114,2016-02-11,4,213.646592245021,left_only,7.0,5.25,7.0,61.0,3.8,
1602115,2016-02-11,5,238.742990743532,left_only,7.0,5.25,7.0,61.0,3.8,
1602121,2016-02-12,1,92.3826818576777,left_only,7.0,3.5,6.0,61.0,1.8,
1602122,2016-02-12,2,240.946116831232,left_only,7.0,3.5,6.0,61.0,1.8,
1602123,2016-02-12,3,69.5290464094912,left_only,7.0,3.5,6.0,61.0,1.8,
1602124,2016-02-12,4,108.396239900431,left_only,7.0,3.5,6.0,61.0,1.8,
1602125,2016-02-12,5,248.745906434891,left_only,7.0,3.5,6.0,61.0,1.8,
1602131,2016-02-13,1,124.492562694277,left_only,6.0,2.0,8.0,20.0,0.0,
1602132,2016-02-13,2,426.139933426771,left_only,6.0,2.0,8.0,20.0,0.0,
1602133,2016-02-13,3,100.464402718773,left_only,6.0,2.0,8.0,20.0,0.0,
1602134,2016-02-13,4,224.433711584056,left_only,6.0,2.0,8.0,20.0,0.0,
1602135,2016-02-13,5,316.769995118842,left_only,6.0,2.0,8.0,20.0,0.0,
1602141,2016-02-14,1,75.4669049257995,left_only,8.0,2.875,20.0,61.0,1.6,
1602142,2016-02-14,2,468.275277107278,left_only,8.0,2.875,20.0,61.0,1.6,
1602143,2016-02-14,3,131.727380612779,left_only,8.0,2.875,20.0,61.0,1.6,
1602144,2016-02-14,4,220.15722489461,left_only,8.0,2.875,20.0,61.0,1.6,
1602145,2016-02-14,5,336.658840303804,left_only,8.0,2.875,20.0,61.0,1.6,
1602151,2016-02-15,1,136.432230966611,left_only,8.0,0.75,14.0,,0.0,
1602152,2016-02-15,2,290.195276965657,left_only,8.0,0.75,14.0,,0.0,
1602153,2016-02-15,3,108.081387650254,left_only,8.0,0.75,14.0,,0.0,
1602154,2016-02-15,4,116.618502038729,left_only,8.0,0.75,14.0,,0.0,
1602155,2016-02-15,5,249.707515047971,left_only,8.0,0.75,14.0,,0.0,
1602161,2016-02-16,1,68.0478380664933,left_only,0.0,2.125,5.0,,0.0,
1602162,2016-02-16,2,275.870590746456,left_only,0.0,2.125,5.0,,0.0,
1602163,2016-02-16,3,99.6986074709854,left_only,0.0,2.125,5.0,,0.0,
1602164,2016-02-16,4,177.333347977201,left_only,0.0,2.125,5.0,,0.0,
1602165,2016-02-16,5,306.515144107154,left_only,0.0,2.125,5.0,,0.0,
1602171,2016-02-17,1,115.322591894885,left_only,1.0,1.75,10.0,0.0,0.2,
1602172,2016-02-17,2,282.850720027412,left_only,1.0,1.75,10.0,0.0,0.2,
1602173,2016-02-17,3,84.1453099145737,left_only,1.0,1.75,10.0,0.0,0.2,
1602174,2016-02-17,4,146.146021592095,left_only,1.0,1.75,10.0,0.0,0.2,
1602175,2016-02-17,5,320.150911639512,left_only,1.0,1.75,10.0,0.0,0.2,
1602181,2016-02-18,1,130.016478349823,left_only,5.0,1.875,6.0,10.0,0.0,
1602182,2016-02-18,2,328.449175370905,left_only,5.0,1.875,6.0,10.0,0.0,
1602183,2016-02-18,3,101.652557123811,left_only,5.0,1.875,6.0,10.0,0.0,
1602184,2016-02-18,4,153.394623375255,left_only,5.0,1.875,6.0,10.0,0.0,
1602185,2016-02-18,5,290.788498756095,left_only,5.0,1.875,6.0,10.0,0.0,
1602191,2016-02-19,1,121.1062736985,left_only,7.0,3.25,6.0,61.0,1.0,
1602192,2016-02-19,2,322.078092028064,left_only,7.0,3.25,6.0,61.0,1.0,
1602193,2016-02-19,3,92.6908944831849,left_only,7.0,3.25,6.0,61.0,1.0,
1602194,2016-02-19,4,152.787510282685,left_only,7.0,3.25,6.0,61.0,1.0,
1602195,2016-02-19,5,294.632772928121,left_only,7.0,3.25,6.0,61.0,1.0,
1602201,2016-02-20,1,85.2473137621134,left_only,7.0,6.0,12.0,61.0,8.8,
1602202,2016-02-20,2,443.775109403269,left_only,7.0,6.0,12.0,61.0,8.8,
1602203,2016-02-20,3,91.426660400694,left_only,7.0,6.0,12.0,61.0,8.8,
1602204,2016-02-20,4,213.898160134037,left_only,7.0,6.0,12.0,61.0,8.8,
1602205,2016-02-20,5,337.413464406758,left_only,7.0,6.0,12.0,61.0,8.8,
1602211,2016-02-21,1,57.7117326850023,left_only,7.0,6.875,12.0,61.0,8.8,
1602212,2016-02-21,2,498.815874652613,left_only,7.0,6.875,12.0,61.0,8.8,
1602213,2016-02-21,3,121.873805988119,left_only,7.0,6.875,12.0,61.0,8.8,
1602214,2016-02-21,4,320.052214571435,left_only,7.0,6.875,12.0,61.0,8.8,
1602215,2016-02-21,5,429.951884660272,left_only,7.0,6.875,12.0,61.0,8.8,
1602221,2016-02-22,1,64.1054034695987,left_only,6.0,5.875,15.0,61.0,0.5,
1602222,2016-02-22,2,236.927035507922,left_only,6.0,5.875,15.0,61.0,0.5,
1602223,2016-02-22,3,72.3768680167102,left_only,6.0,5.875,15.0,61.0,0.5,
1602224,2016-02-22,4,71.5677280034024,left_only,6.0,5.875,15.0,61.0,0.5,
1602225,2016-02-22,5,163.428117167892,left_only,6.0,5.875,15.0,61.0,0.5,
1602231,2016-02-23,1,70.6172908787781,left_only,4.0,6.125,17.0,61.0,1.5,
1602232,2016-02-23,2,260.990205479987,left_only,4.0,6.125,17.0,61.0,1.5,
1602233,2016-02-23,3,107.661963735703,left_only,4.0,6.125,17.0,61.0,1.5,
1602234,2016-02-23,4,134.376094213944,left_only,4.0,6.125,17.0,61.0,1.5,
1602235,2016-02-23,5,161.605017964107,left_only,4.0,6.125,17.0,61.0,1.5,
1602241,2016-02-24,1,85.7581547356481,left_only,3.0,4.0,15.0,61.0,0.2,
1602242,2016-02-24,2,242.649924353059,left_only,3.0,4.0,15.0,61.0,0.2,
1602243,2016-02-24,3,83.7317916112599,left_only,3.0,4.0,15.0,61.0,0.2,
1602244,2016-02-24,4,64.0301172684115,left_only,3.0,4.0,15.0,61.0,0.2,
1602245,2016-02-24,5,210.768634223775,left_only,3.0,4.0,15.0,61.0,0.2,
1602251,2016-02-25,1,115.0558696768,left_only,6.0,3.5,10.0,53.0,2.8,
1602252,2016-02-25,2,237.155536345003,left_only,6.0,3.5,10.0,53.0,2.8,
1602253,2016-02-25,3,58.8933306111358,left_only,6.0,3.5,10.0,53.0,2.8,
1602254,2016-02-25,4,60.216970582095,left_only,6.0,3.5,10.0,53.0,2.8,
1602255,2016-02-25,5,195.261407386158,left_only,6.0,3.5,10.0,53.0,2.8,
1602261,2016-02-26,1,73.6223080391586,left_only,6.0,3.625,8.0,,0.0,
1602262,2016-02-26,2,254.772713211861,left_only,6.0,3.625,8.0,,0.0,
1602263,2016-02-26,3,89.2970054722185,left_only,6.0,3.625,8.0,,0.0,
1602264,2016-02-26,4,54.0670927179698,left_only,6.0,3.625,8.0,,0.0,
1602265,2016-02-26,5,187.611048238849,left_only,6.0,3.625,8.0,,0.0,
1602271,2016-02-27,1,77.3392765156887,left_only,4.0,1.5,5.0,45.0,0.0,
1602272,2016-02-27,2,344.439727506896,left_only,4.0,1.5,5.0,45.0,0.0,
1602273,2016-02-27,3,112.734042896824,left_only,4.0,1.5,5.0,45.0,0.0,
1602274,2016-02-27,4,85.3879693916251,left_only,4.0,1.5,5.0,45.0,0.0,
1602275,2016-02-27,5,256.025961748608,left_only,4.0,1.5,5.0,45.0,0.0,
1602281,2016-02-28,1,67.9028508038449,left_only,1.0,3.5,6.0,0.0,0.0,
1602282,2016-02-28,2,475.067504097736,left_only,1.0,3.5,6.0,0.0,0.0,
1602283,2016-02-28,3,143.402789700727,left_only,1.0,3.5,6.0,0.0,0.0,
1602284,2016-02-28,4,155.879471819037,left_only,1.0,3.5,6.0,0.0,0.0,
1602285,2016-02-28,5,265.881917043649,left_only,1.0,3.5,6.0,0.0,0.0,
1602291,2016-02-29,1,100.734692257053,left_only,7.0,2.125,10.0,0.0,0.0,
1602292,2016-02-29,2,213.574073422175,left_only,7.0,2.125,10.0,0.0,0.0,
1602293,2016-02-29,3,85.4670939199535,left_only,7.0,2.125,10.0,0.0,0.0,
1602294,2016-02-29,4,57.5785820133328,left_only,7.0,2.125,10.0,0.0,0.0,
1602295,2016-02-29,5,191.665015079148,left_only,7.0,2.125,10.0,0.0,0.0,
1603011,2016-03-01,1,94.4073594599461,left_only,5.0,2.25,8.0,,2.3,
1603012,2016-03-01,2,227.734771550322,left_only,5.0,2.25,8.0,,2.3,
1603013,2016-03-01,3,71.0119127390675,left_only,5.0,2.25,8.0,,2.3,
1603014,2016-03-01,4,93.4974094031413,left_only,5.0,2.25,8.0,,2.3,
1603015,2016-03-01,5,180.928311589106,left_only,5.0,2.25,8.0,,2.3,
1603021,2016-03-02,1,76.3795550110334,left_only,7.0,5.0,16.0,63.0,8.0,
1603022,2016-03-02,2,222.095648232034,left_only,7.0,5.0,16.0,63.0,8.0,
1603023,2016-03-02,3,93.7217542076897,left_only,7.0,5.0,16.0,63.0,8.0,
1603024,2016-03-02,4,74.8849594920968,left_only,7.0,5.0,16.0,63.0,8.0,
1603025,2016-03-02,5,164.355534894709,left_only,7.0,5.0,16.0,63.0,8.0,
1603031,2016-03-03,1,116.797066860726,left_only,7.0,4.75,5.0,21.0,0.5,
1603032,2016-03-03,2,229.046716982771,left_only,7.0,4.75,5.0,21.0,0.5,
1603033,2016-03-03,3,88.9616745803378,left_only,7.0,4.75,5.0,21.0,0.5,
1603034,2016-03-03,4,53.3398566608189,left_only,7.0,4.75,5.0,21.0,0.5,
1603035,2016-03-03,5,154.985702571168,left_only,7.0,4.75,5.0,21.0,0.5,
1603041,2016-03-04,1,100.459635238409,left_only,2.0,3.875,9.0,10.0,2.7,
1603042,2016-03-04,2,219.883104831763,left_only,2.0,3.875,9.0,10.0,2.7,
1603043,2016-03-04,3,98.7464106170893,left_only,2.0,3.875,9.0,10.0,2.7,
1603044,2016-03-04,4,54.3096350622408,left_only,2.0,3.875,9.0,10.0,2.7,
1603045,2016-03-04,5,189.909787668708,left_only,2.0,3.875,9.0,10.0,2.7,
1603051,2016-03-05,1,126.558308460523,left_only,8.0,3.25,5.0,61.0,3.4,
1603052,2016-03-05,2,307.355804230078,left_only,8.0,3.25,5.0,61.0,3.4,
1603053,2016-03-05,3,105.454582350578,left_only,8.0,3.25,5.0,61.0,3.4,
1603054,2016-03-05,4,87.0021007839086,left_only,8.0,3.25,5.0,61.0,3.4,
1603055,2016-03-05,5,183.665499323068,left_only,8.0,3.25,5.0,61.0,3.4,
1603061,2016-03-06,1,63.6973176810197,left_only,7.0,4.5,11.0,10.0,0.0,
1603062,2016-03-06,2,424.997870111198,left_only,7.0,4.5,11.0,10.0,0.0,
1603063,2016-03-06,3,125.253628707352,left_only,7.0,4.5,11.0,10.0,0.0,
1603064,2016-03-06,4,89.9769028362655,left_only,7.0,4.5,11.0,10.0,0.0,
1603065,2016-03-06,5,237.73551437776,left_only,7.0,4.5,11.0,10.0,0.0,
1603071,2016-03-07,1,100.739810297883,left_only,6.0,4.75,10.0,20.0,0.0,
1603072,2016-03-07,2,261.046920938025,left_only,6.0,4.75,10.0,20.0,0.0,
1603073,2016-03-07,3,104.963466896837,left_only,6.0,4.75,10.0,20.0,0.0,
1603074,2016-03-07,4,59.3154655481707,left_only,6.0,4.75,10.0,20.0,0.0,
1603075,2016-03-07,5,223.487676344186,left_only,6.0,4.75,10.0,20.0,0.0,
1603081,2016-03-08,1,121.47081943624,left_only,6.0,5.0,10.0,61.0,0.0,
1603082,2016-03-08,2,266.517131416557,left_only,6.0,5.0,10.0,61.0,0.0,
1603083,2016-03-08,3,73.2317211493194,left_only,6.0,5.0,10.0,61.0,0.0,
1603084,2016-03-08,4,86.237361671157,left_only,6.0,5.0,10.0,61.0,0.0,
1603085,2016-03-08,5,254.230927805738,left_only,6.0,5.0,10.0,61.0,0.0,
1603091,2016-03-09,1,134.50464200454,left_only,0.0,6.75,9.0,5.0,0.0,
1603092,2016-03-09,2,271.328765064048,left_only,0.0,6.75,9.0,5.0,0.0,
1603093,2016-03-09,3,112.702195949417,left_only,0.0,6.75,9.0,5.0,0.0,
1603095,2016-03-09,5,259.677695472758,left_only,0.0,6.75,9.0,5.0,0.0,
1603101,2016-03-10,1,144.670919387674,left_only,8.0,4.375,11.0,10.0,0.0,
1603102,2016-03-10,2,293.908820913272,left_only,8.0,4.375,11.0,10.0,0.0,
1603103,2016-03-10,3,60.8341417156009,left_only,8.0,4.375,11.0,10.0,0.0,
1603104,2016-03-10,4,59.7788825664352,left_only,8.0,4.375,11.0,10.0,0.0,
1603105,2016-03-10,5,229.760403843279,left_only,8.0,4.375,11.0,10.0,0.0,
1603111,2016-03-11,1,147.967084273896,left_only,8.0,3.5,11.0,,0.0,
1603112,2016-03-11,2,254.5335408235,left_only,8.0,3.5,11.0,,0.0,
1603113,2016-03-11,3,91.4520450012182,left_only,8.0,3.5,11.0,,0.0,
1603114,2016-03-11,4,84.0911815561759,left_only,8.0,3.5,11.0,,0.0,
1603115,2016-03-11,5,240.691258075457,left_only,8.0,3.5,11.0,,0.0,
1603121,2016-03-12,1,156.983737754714,left_only,8.0,2.75,7.0,0.0,0.0,
1603122,2016-03-12,2,369.210704930203,left_only,8.0,2.75,7.0,0.0,0.0,
1603123,2016-03-12,3,123.879594747325,left_only,8.0,2.75,7.0,0.0,0.0,
1603124,2016-03-12,4,64.8612566543002,left_only,8.0,2.75,7.0,0.0,0.0,
1603125,2016-03-12,5,257.066009798004,left_only,8.0,2.75,7.0,0.0,0.0,
1603131,2016-03-13,1,85.1258324563042,left_only,8.0,0.875,8.0,10.0,0.0,
1603132,2016-03-13,2,457.374192354555,left_only,8.0,0.875,8.0,10.0,0.0,
1603133,2016-03-13,3,141.827571462778,left_only,8.0,0.875,8.0,10.0,0.0,
1603134,2016-03-13,4,122.358145037394,left_only,8.0,0.875,8.0,10.0,0.0,
1603135,2016-03-13,5,358.149041587833,left_only,8.0,0.875,8.0,10.0,0.0,
1603141,2016-03-14,1,82.3443055655689,left_only,8.0,5.0,8.0,10.0,0.0,
1603142,2016-03-14,2,248.430200784947,left_only,8.0,5.0,8.0,10.0,0.0,
1603143,2016-03-14,3,106.168003108515,left_only,8.0,5.0,8.0,10.0,0.0,
1603144,2016-03-14,4,65.7551183672035,left_only,8.0,5.0,8.0,10.0,0.0,
1603145,2016-03-14,5,216.472813308732,left_only,8.0,5.0,8.0,10.0,0.0,
1603151,2016-03-15,1,135.410674142097,left_only,5.0,5.75,12.0,61.0,0.0,
1603152,2016-03-15,2,274.617100464435,left_only,5.0,5.75,12.0,61.0,0.0,
1603153,2016-03-15,3,85.1205684450089,left_only,5.0,5.75,12.0,61.0,0.0,
1603154,2016-03-15,4,78.5327059559345,left_only,5.0,5.75,12.0,61.0,0.0,
1603155,2016-03-15,5,277.612340356285,left_only,5.0,5.75,12.0,61.0,0.0,
1603161,2016-03-16,1,149.729711282462,left_only,1.0,6.375,11.0,0.0,0.0,
1603162,2016-03-16,2,284.674093245276,left_only,1.0,6.375,11.0,0.0,0.0,
1603163,2016-03-16,3,103.320840659689,left_only,1.0,6.375,11.0,0.0,0.0,
1603164,2016-03-16,4,74.3282044980244,left_only,1.0,6.375,11.0,0.0,0.0,
1603165,2016-03-16,5,239.608116730981,left_only,1.0,6.375,11.0,0.0,0.0,
1603171,2016-03-17,1,171.39484313798,left_only,0.0,9.25,12.0,0.0,0.0,
1603172,2016-03-17,2,292.66701959477,left_only,0.0,9.25,12.0,0.0,0.0,
1603173,2016-03-17,3,102.115552422329,left_only,0.0,9.25,12.0,0.0,0.0,
1603174,2016-03-17,4,76.6750730683855,left_only,0.0,9.25,12.0,0.0,0.0,
1603175,2016-03-17,5,259.197413669464,left_only,0.0,9.25,12.0,0.0,0.0,
1603181,2016-03-18,1,107.770107847376,left_only,8.0,5.375,9.0,21.0,0.0,
1603182,2016-03-18,2,271.254945413232,left_only,8.0,5.375,9.0,21.0,0.0,
1603183,2016-03-18,3,83.2732058217668,left_only,8.0,5.375,9.0,21.0,0.0,
1603184,2016-03-18,4,85.0144032931207,left_only,8.0,5.375,9.0,21.0,0.0,
1603185,2016-03-18,5,310.248622540004,left_only,8.0,5.375,9.0,21.0,0.0,
1603191,2016-03-19,1,123.305215643708,left_only,7.0,6.0,15.0,45.0,0.0,
1603192,2016-03-19,2,380.23741771866,left_only,7.0,6.0,15.0,45.0,0.0,
1603193,2016-03-19,3,139.178861828601,left_only,7.0,6.0,15.0,45.0,0.0,
1603194,2016-03-19,4,82.3119212358549,left_only,7.0,6.0,15.0,45.0,0.0,
1603195,2016-03-19,5,319.459082188137,left_only,7.0,6.0,15.0,45.0,0.0,
1603201,2016-03-20,1,60.1580699950504,left_only,6.0,8.625,15.0,61.0,0.0,
1603202,2016-03-20,2,527.51544193685,left_only,6.0,8.625,15.0,61.0,0.0,
1603203,2016-03-20,3,184.166261199202,left_only,6.0,8.625,15.0,61.0,0.0,
1603204,2016-03-20,4,106.4494715151,left_only,6.0,8.625,15.0,61.0,0.0,
1603205,2016-03-20,5,351.534522494821,left_only,6.0,8.625,15.0,61.0,0.0,
1603211,2016-03-21,1,111.594469309437,left_only,7.0,7.5,19.0,61.0,0.1,
